ITEM_EQUIP_ID,NAME,NAME_SHORT,RARE,EQUIP_TYPE,SEX,ELEM,PARAMETER_INFO,RESIST_ELEM_INFO,RESIST_STATUS_INFO,PASSIVE_SKILL_INFO,UNIT_DRESS_ID,EXT_PARAM,SERIAL_NUM,ICON_AB_ID,SWITCH_ID,MAX_LV,EQUIP_GROWTH_TYPE,PARAMETER_MAX_INFO,EQUIP_ENHANCE_ID,SORT_ORDER,EVENT_BOOST_PASSIVE_SKILL_INFO,sheet
202042,Earthly Garb Schlussel,Earthly Garb,5,21,0,0,200:0:0:117:0:76,0:0:0:0:0:0,50:50:0:0:0:0,1010380,0,,200920,1200000,2000907,40,0,200:0:0:216:0:76,0,2020420,0,774984632
202043,Rimuru's Clothes,Rimuru's Clothes,5,21,0,0,100:0:0:93:0:93,0:0:0:0:0:0,0:0:0:0:0:0,2020431,500210,,200930,1200000,2000908,0,0,0:0:0:0:0:0,0,2020430,0,943741993
202044,Milim's Clothes,Milim's Clothes,6,21,0,0,0:0:62:20:0:30,0:0:0:0:0:0,0:0:0:0:0:0,2020441,500220,,201000,1200000,2000909,40,1,50:0:112:35:0:80,0,2020440,0,2246628717
202045,Night Stage Bikini,Night Stage Bikini,6,21,0,0,50:0:0:0:0:114,0:0:0:0:0:0,0:0:0:0:0:0,2020451,200091,,201020,1200000,2000971,40,1,200:30:0:29:0:174,0,2020450,0,3578683148
202046,Temptress Bikini,Temptress Bikini,4,21,2,0,0:0:0:5:0:0,0:10:0:-10:0:0,0:0:0:0:0:0,2020460,0,,201030,1200000,2000972,40,1,0:20:0:65:30:34,0,2020460,0,2788114545
202047,Vermilion Maple Kimono,Vermilion Maple Kimono,4,21,2,0,0:0:0:84:10:61,0:0:0:0:0:0,0:0:0:0:0:50,2020470,0,,201130,1200000,2010063,0,0,0:0:0:0:0:0,0,2020470,0,3129657431
202048,Rokun Kinagashi,Rokun Kinagashi,4,21,1,0,0:0:10:85:0:60,0:0:0:0:0:0,0:0:50:0:0:0,2020480,0,,201120,1200000,2010064,0,0,0:0:0:0:0:0,0,2020480,0,4208032833
202049,Sinister Junihitoe,Sinister Junihitoe,6,21,2,0,700:25:0:125:0:117,0:0:0:0:0:5,50:0:0:0:50:0,2020490,0,,201010,1200000,2010092,40,0,700:25:0:224:0:117,0,2020490,0,1915695609
202050,Emilia's Dress,Emilia's Dress,5,21,0,0,0:0:0:100:38:102,0:0:0:0:0:0,0:0:0:0:0:0,2020500,500310,,201150,1200000,2010098,0,0,0:0:0:0:0:0,0,2020500,0,2055495247
202051,Spiritual Artist's Dress,Spiritual Artist's Dress,4,21,2,0,0:0:0:15:3:20,0:0:0:0:0:0,0:0:0:0:0:0,2020510,0,,201160,1200000,2010099,40,2,0:0:0:50:10:70,0,2020510,0,2164160167
202052,Subaru's Jersey,Subaru's Jersey,4,21,0,0,12:0:0:16:0:11,0:0:0:0:-5:10,0:0:0:0:-50:0,2020520,0,,201170,1200000,2010101,40,2,51:0:0:66:0:47,0,2020520,0,134914108
202053,Rem's Maid Uniform,Rem's Maid Uniform,5,21,0,0,250:0:30:101:0:94,0:0:0:0:0:0,0:0:0:50:0:0,2020530,500320,,201180,1200000,2010106,0,0,0:0:0:0:0:0,0,2020530,0,1593233978
202054,Phantom Cloth,Phantom Cloth,6,21,0,0,0:0:0:105:0:70,0:0:0:0:0:0,0:0:0:0:0:0,2020540,0,,200770,1200000,2010122,40,0,0:0:0:204:0:70,0,2020540,0,1120759323
202055,Swiftfight Robe Getsui,Getsui,6,21,0,0,50:7:0:74:0:38,0:0:0:0:0:0,0:0:0:0:50:0,2020550,200350,,201190,1200000,2010165,40,3,100:15:0:148:0:76,0,2020550,0,3521542139
202056,Ninja Robe Ku,Ninja Robe Ku,4,21,0,0,0:0:0:39:0:23,0:0:0:0:0:0,0:50:0:0:0:0,2020560,0,,201200,1200000,2010166,40,3,0:0:0:79:0:47,0,2020560,0,2564198673
202057,Lillard Alb,Lillard Alb,6,22,0,0,0:20:0:100:75:170,0:0:0:0:5:5,0:0:0:0:0:0,2020570,100121,,201210,1200000,2010178,0,0,0:0:0:0:0:0,0,2030281,0,1816828608
202058,Grimcult Raede,Grimcult Raede,5,22,0,0,0:15:0:82:60:120,0:0:0:0:5:5,0:0:0:0:0:0,2020580,0,,201220,1200000,2010179,0,0,0:0:0:0:0:0,0,2030282,0,162605384
202059,Teksuit Siluxe,Teksuit Siluxe,5,21,0,0,500:0:36:92:0:41,0:0:0:40:0:0,0:50:0:50:0:0,2020590,100470,,201230,1200000,2010192,40,0,500:0:36:191:0:41,0,2020590,0,2736992999
202060,Protosuit Luxia,Protosuit Luxia,4,21,0,0,200:0:26:46:0:31,0:0:0:0:0:0,0:0:0:0:0:0,2020600,0,,201240,1200000,2010193,0,0,0:0:0:0:0:0,0,2020600,0,3408034175
202061,Santa Yuleniform,Santa Yuleniform,5,21,0,0,0:0:0:92:0:123,0:10:0:0:0:10,0:0:0:0:0:0,2020610,0,,201250,1200000,2010199,0,0,0:0:0:0:0:0,0,2020610,0,1701804290
202062,Reindeer Dress,Reindeer Dress,4,21,2,0,100:0:0:63:0:39,0:0:0:0:0:5,50:0:0:0:0:0,2020620,0,,201260,1200000,2010200,0,0,0:0:0:0:0:0,0,2020620,0,1533380542
202063,Maidenrobe Leysym,Maidenrobe Leysym,5,21,0,0,0:30:0:121:0:71,0:0:0:0:0:0,0:0:0:0:100:0,2020630,100031,,201270,1200000,2010205,40,0,0:30:0:121:0:170,0,2020630,0,448131788
202064,Maidenguard's Vestment,Maidenguard's Vestment,5,21,0,0,0:0:45:90:0:45,0:0:0:0:0:0,0:0:0:0:0:0,2020640,0,,201280,1200000,2010207,0,0,0:0:0:0:0:0,0,2020640,0,1598782025
202065,Swordmagineer's Clothes,Swordmagineer's Clothes,5,21,0,0,0:0:23:96:0:38,0:0:10:0:0:0,0:0:0:0:0:0,2020650,0,,201320,1200000,2010216,0,0,0:0:0:0:0:0,0,2020650,0,621636231
202066,Guardian Surplice,Guardian Surplice,5,21,0,0,0:0:0:82:40:56,0:0:0:0:0:0,0:0:0:0:50:0,2020660,0,,201330,1200000,2010222,0,0,0:0:0:0:0:0,0,2020660,0,2913945917
202067,Sea Rover's Coat,Sea Rover's Coat,5,21,0,0,0:0:51:113:0:113,0:0:0:10:0:0,0:0:0:0:0:0,2020670,200311,,201340,1200000,2010270,40,0,0:0:150:113:0:113,0,2020670,0,1565145521
202068,Vice-Admiral's Coat,Vice-Admiral's Coat,5,21,0,0,0:0:46:96:0:96,0:5:0:0:0:0,0:0:0:0:0:0,2020680,0,,201350,1200000,2010271,0,0,0:0:0:0:0:0,0,2020680,0,959547818
202069,Dante's Coat,Dante's Coat,5,21,0,0,0:0:0:141:0:71,0:20:0:0:0:0,0:0:0:0:0:0,2020690,500410,,201290,1200000,2010300,40,3,0:0:0:181:0:71,0,2020690,4000220,794952301
202070,Nero's Coat,Nero's Coat,5,21,0,0,500:0:53:133:0:33,0:0:0:0:0:20,0:0:0:100:0:0,2020700,500420,,201300,1200000,2010301,40,3,500:0:53:173:0:33,0,2020700,4000230,3092497085
202071,Purple Kimono,Purple Kimono,5,21,0,0,0:0:0:108:52:81,0:0:0:0:0:10,0:0:50:0:0:0,2020710,500140,,201410,1200000,2010341,0,0,0:0:0:0:0:0,0,2020710,0,1510907034
202072,White Rose Dress,White Rose Dress,5,21,2,0,0:0:0:108:0:75,0:0:0:0:10:0,0:0:0:0:0:0,2020720,0,,201450,1200000,2010372,0,0,0:0:0:0:0:0,0,2020720,0,2709612107
202073,Blaze Suit AG,Blaze Suit AG,5,21,0,0,0:0:48:96:0:96,0:0:0:0:0:0,0:0:0:0:0:0,2020730,0,,201400,1200000,2010398,0,0,0:0:0:0:0:0,0,2020730,0,610135499
202074,Grudgeweave Valom,Grudgeweave Valom,5,21,0,0,0:0:0:137:0:79,0:0:0:0:10:0,0:0:0:0:-50:0,2020740,0,,201370,1200000,2010404,0,0,0:0:0:0:0:0,0,2020740,0,3715762566
202075,Insatiable Meat Suit,Insatiable Meat Suit,5,21,0,0,600:0:66:101:0:39,5:5:5:5:0:0,0:0:0:0:0:0,2020750,200101,,201560,1200000,2010682,40,0,600:0:66:200:0:39,0,2020750,0,1751758673
202076,Accursed Glutton's Suit,Accursed Glutton's Suit,5,21,0,0,300:0:32:98:0:60,0:0:0:0:0:0,0:0:0:0:50:0,2020760,0,,201570,1200000,2010684,0,0,0:0:0:0:0:0,0,2020760,0,2441747991
202077,Imperial Suit of Quiddity,Imperial Suit of Quiddity,7,21,0,0,0:0:52:182:0:182,0:0:0:0:0:0,0:50:0:0:0:0,2020770,0,,201540,1200000,2010726,40,0,0:0:151:182:0:182,0,2020770,0,3067880737
202078,Feather Clothes,Feather Clothes,5,21,0,0,0:0:25:96:0:86,0:0:0:0:0:0,0:0:50:0:0:0,2020780,0,,201730,1200000,2010803,0,0,0:0:0:0:0:0,0,2020780,0,1014518612
202079,Ed's Coat,Ed's Coat,5,21,0,0,0:40:61:118:0:59,0:0:0:0:0:0,0:0:50:0:0:0,2020790,500510,,201660,1200000,2010832,40,3,0:40:101:118:0:59,0,2020790,0,2883337335
202080,Roy's Uniform,Roy's Uniform,5,21,0,0,0:40:0:121:56:53,0:0:10:0:0:0,0:0:0:0:0:0,2020800,500530,,201670,1200000,2010833,40,3,0:40:0:121:96:53,0,2020800,0,3487958128
202081,Amestrian Military Uniform,Amestrian Military Uniform,5,21,0,0,0:0:6:61:5:14,0:0:5:0:0:0,0:0:0:0:0:0,2020810,0,,201700,1200000,2010838,40,2,0:0:32:101:29:70,0,2020810,0,3881724046
202082,Fiery Aloha Shirt,Fiery Aloha Shirt,4,21,0,0,0:0:20:79:0:48,10:0:0:0:0:0,0:0:0:0:0:0,2020820,0,,201750,1200000,2010847,0,0,0:0:0:0:0:0,0,2020820,0,4194161879
202083,coming soon,coming soon,5,21,0,0,0:0:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,201760,1200000,2010848,0,0,0:0:0:0:0:0,0,2020830,0,1727192795
202084,Chivalrous Yukata,Chivalrous Yukata,5,21,1,0,0:0:61:63:0:56,0:0:0:0:0:5,50:0:50:0:0:0,2020840,0,,201770,1200000,2010878,0,0,0:0:0:0:0:0,0,2020840,0,1687997734
202085,Affectionate Yukata,Affectionate Yukata,5,21,2,0,0:0:61:56:0:63,0:0:0:0:5:0,50:0:50:0:0:0,2020850,0,,201780,1200000,2010879,0,0,0:0:0:0:0:0,0,2020850,0,2622589736
202086,YoRHa Type A Combat Gear,YoRHa Type A Combat Gear,5,21,0,0,0:0:66:134:0:87,5:5:5:0:0:0,0:0:0:0:0:0,2020860,500630,,201600,1200000,2010935,0,0,0:0:0:0:0:0,0,2020860,0,4183591368
202087,YoRHa Type B Combat Gear,YoRHa Type B Combat Gear,5,21,2,0,0:0:46:100:0:68,0:0:0:0:0:0,0:50:0:0:0:0,2020870,0,,201580,1200000,2010937,0,0,0:0:0:0:0:0,0,2020870,0,1868099457
202088,Machine Clothes,Machine Clothes,5,21,0,0,0:0:60:123:0:61,0:0:0:0:0:0,0:0:0:0:0:0,2020880,0,,201610,1200000,2010942,0,0,0:0:0:0:0:0,0,2020880,0,610073285
202089,YoRHa Type S Combat Gear,YoRHa Type S Combat Gear,5,21,0,0,0:0:0:108:0:108,0:0:0:0:0:0,0:50:0:0:0:0,2020890,500620,,201590,1200000,2010945,0,0,0:0:0:0:0:0,0,2020890,0,204279651
202090,Berserk God Brigandine,Berserk God Brigandine,7,21,0,0,0:0:122:166:0:91,0:0:10:0:0:0,50:0:50:0:50:0,2020900,0,,201790,1200000,2010980,40,0,0:0:122:265:0:91,0,2020900,0,3064335119
202091,Red Hot Yukata,Red Hot Yukata,5,21,1,0,0:0:90:78:0:36,0:0:0:0:0:0,0:0:50:0:0:0,2020910,0,,201900,1200000,2010997,0,0,0:0:0:0:0:0,0,2020910,0,2558893479
202092,Hexbane Suit Sharna,Hexbane Suit Sharna,5,21,0,0,500:0:0:128:0:128,10:0:0:0:0:0,0:0:0:0:0:0,2020920,100250,,201910,1200000,2020009,40,0,500:0:99:128:99:128,0,2020920,0,3626752362
202093,Celebratory Formal Wear,Celebratory Formal Wear,5,21,0,0,0:0:0:25:0:25,0:0:0:0:0:0,0:0:0:0:0:0,2020930,0,,201920,1200000,2020012,0,0,0:0:0:0:0:0,0,2020930,0,3919339387
202094,Fidaro Suit,Fidaro Suit,5,21,0,0,400:0:0:100:0:100,0:0:0:0:0:0,0:0:0:0:0:0,2020940,0,,201960,1200000,2020033,0,0,0:0:0:0:0:0,0,2020940,0,2460711304
202095,Bravery Raiments,Bravery Raiments,6,21,0,0,0:0:87:160:0:118,0:0:0:0:0:0,0:0:0:0:0:0,2020950,0,,201990,1200000,2020069,0,0,0:0:0:0:0:0,0,2020950,0,2521292319
202096,Battle Armor Sadaba,Battle Armor Sadaba,5,21,0,0,0:0:61:112:0:80,0:0:0:0:0:0,0:0:0:0:0:0,2020960,0,,202000,1200000,2020073,0,0,0:0:0:0:0:0,0,2020960,0,488301593
202097,Sneaky Vest,Sneaky Vest,5,21,0,0,0:0:50:102:0:100,0:0:0:0:0:0,0:0:0:0:0:0,2020970,0,,201980,1200000,2020137,0,0,0:0:0:0:0:0,0,2020970,0,241671430
202098,Earthgarb Noi-Schlussel,Earthgarb Noi-Schlussel,7,21,0,0,200:0:0:208:0:136,0:10:0:0:0:0,50:50:0:50:0:50,2020980,0,,202020,1200000,2020161,40,0,200:0:0:307:0:136,0,2020980,0,1648037911
202099,Disguise Jacket,Disguise Jacket,5,21,0,0,0:0:32:123:0:88,0:0:0:0:0:0,0:0:0:0:0:0,2020990,0,,201860,1200000,2020207,0,0,0:0:0:0:0:0,0,2020990,0,1432224313
202100,Cadet Jacket,Cadet Jacket,4,21,0,0,0:0:33:95:0:66,0:0:0:0:0:0,0:0:0:0:0:0,2021000,0,,202040,1200000,2020240,0,0,0:0:0:0:0:0,0,2021000,0,4231276691
202101,Garrison Jacket,Garrison Jacket,4,21,0,0,200:0:0:95:0:55,0:0:0:0:0:0,0:0:0:0:0:0,2021010,0,,202050,1200000,2020241,0,0,0:0:0:0:0:0,0,2021010,0,1574745209
202102,Scout Jacket,Scout Jacket,5,21,0,0,0:0:59:111:0:88,10:0:0:0:0:0,0:0:0:0:0:0,2021020,0,,202060,1200000,2020242,0,0,0:0:0:0:0:0,0,2021020,0,2615212061
202103,Military Police Jacket,Military Police Jacket,5,21,0,0,400:0:0:111:0:77,0:0:0:0:0:0,0:0:50:0:0:0,2021030,0,,202070,1200000,2020243,0,0,0:0:0:0:0:0,0,2021030,0,241993957
202104,Demon Lord Rimuru's Clothes,Demon Lord Rimuru's Clothes,6,21,0,0,0:0:53:202:52:201,0:0:0:0:0:0,0:0:0:0:0:0,2021040,500211,,202090,1200000,2020313,0,0,0:0:0:0:0:0,0,2021040,0,2375456357
202105,Milim's Battle Gear,Milim's Battle Gear,6,21,0,0,0:100:0:226:0:66,0:0:0:0:20:0,0:0:50:0:0:0,2021050,500221,,202100,1200000,2020316,0,0,0:0:0:0:0:0,0,2021050,0,2894904954
202106,Shion's Suit,Shion's Suit,5,21,0,0,200:0:51:42:0:0,0:0:0:0:0:0,0:0:0:0:0:0,2021060,0,,202130,1200000,2020319,40,3,400:0:101:84:0:0,0,2021060,0,2736778556
202107,Benimaru's Clothes,Benimaru's Clothes,5,21,0,0,0:0:28:60:28:0,0:0:0:0:0:0,0:0:0:0:0:0,2021070,0,,202140,1200000,2020320,40,3,0:0:56:120:56:0,0,2021070,0,16642087
202108,Celebrity Dress,Celebrity Dress,5,21,2,0,150:0:0:100:0:126,0:0:0:0:0:0,0:0:0:0:0:0,2021080,0,,202180,1200000,2020438,0,0,0:0:0:0:0:0,0,2021080,0,3537100614
202109,Dealer Suit,Dealer Suit,5,21,0,0,0:0:77:87:0:87,0:0:0:0:0:0,0:0:0:0:0:0,2021090,0,,202190,1200000,2020456,0,0,0:0:0:0:0:0,0,2021090,0,3672412759
202110,Luster Suit,Luster Suit,5,21,0,0,0:0:42:97:0:97,0:0:0:0:0:0,0:0:0:50:0:0,2021100,0,,202200,1200000,2020457,0,0,0:0:0:0:0:0,0,2021100,0,2162332549
202111,Lynx Leather Suit,Lynx Leather Suit,5,21,0,0,0:0:0:80:45:96,0:0:0:0:0:0,0:0:0:0:0:50,2021110,0,,202210,1200000,2020458,0,0,0:0:0:0:0:0,0,2021110,0,3941936552
202112,"Sword's Soul, Lumigard","Sword's Soul, Lumigard",6,21,0,0,500:0:82:152:0:138,0:0:0:0:0:0,0:0:50:0:50:0,2021120,100261,,202280,1200000,2020647,0,0,0:0:0:0:0:0,0,2021120,0,1000632045
202113,Bladespell Herigaut,Bladespell Herigaut,5,21,0,0,0:0:35:103:0:81,0:0:0:0:0:0,0:0:0:0:50:0,2021130,0,,202290,1200000,2020649,0,0,0:0:0:0:0:0,0,2021130,0,3098484468
202114,Onyx Santa Coat,Onyx Santa Coat,7,21,0,0,0:30:0:130:125:232,0:10:0:0:0:10,0:50:0:0:0:50,2021140,100032,1:3,202390,1200000,2020770,20,0,0:30:0:130:323:232,0,2021140,0,3950390580
202115,Vergil's Coat,Vergil's Coat,6,21,0,0,0:0:103:211:0:100,0:0:0:0:0:0,0:0:0:0:0:0,2021150,500440,,202350,1200000,2020844,40,3,0:0:103:251:0:100,0,2021150,4000010,3376689178
202116,Dante's Coat [+],Dante's Coat [+],7,21,0,0,500:0:125:233:0:182,0:20:0:0:0:0,0:0:0:0:0:0,2021160,500410,,202360,1200000,2020851,20,5,500:0:125:273:0:182,0,2021160,4000080,2605859010
202117,Nero's Coat [+],Nero's Coat [+],7,21,0,0,500:0:182:223:0:61,0:0:0:0:0:20,0:0:0:100:0:0,2021170,500420,,202370,1200000,2020853,20,5,500:0:182:263:0:61,0,2021170,4000100,2603319706
202118,Teksuit Siluxe X,Teksuit Siluxe X,7,21,0,0,500:0:132:223:0:184,0:0:0:40:0:0,0:50:0:50:0:0,2021180,100470,,202490,1200000,2020924,20,0,500:0:132:421:0:184,0,2021180,0,1189330403
202119,Maiden Skyrobe Leysym,Maiden Skyrobe Leysym,7,21,0,0,500:70:0:210:0:236,0:0:0:0:0:10,0:0:0:0:100:0,2021190,100031,,202500,1200000,2020926,20,0,500:70:0:210:0:434,0,2021190,0,2085503929
202120,Seer of the Sands Garb,Seer of the Sands Garb,6,21,0,0,500:0:89:206:0:128,0:0:0:0:0:0,0:0:0:0:50:0,2021200,100800,,202540,1200000,2020965,0,0,0:0:0:0:0:0,0,2021200,0,4243444213
202121,Swiftguard Hephaestee,Swiftguard Hephaestee,6,21,0,0,0:60:98:178:0:141,0:0:0:0:0:0,0:0:0:0:50:0,2021210,100840,,202550,1200000,2021007,0,0,0:0:0:0:0:0,0,2021210,0,1729593819
202122,Jeanne's Clothes,Jeanne's Clothes,6,21,0,0,0:0:57:221:0:157,0:0:10:0:0:0,0:0:0:0:0:0,2021220,501120,,202560,1200000,2030164,40,3,0:0:57:261:0:157,0,2021220,4000400,2315440218
202123,Punkish Dahlia,Punkish Dahlia,6,21,2,0,0:0:0:114:32:226,0:0:0:0:0:0,0:0:0:0:0:100,2021230,0,,202640,1200000,2030223,0,0,0:0:0:0:0:0,0,2021230,0,646797055
202124,Prefect's Pure Alagown,Prefect's Pure Alagown,6,21,0,0,500:0:0:142:0:258,0:0:0:0:0:0,0:0:50:50:0:0,2021240,100791,,202670,1200000,2030227,0,0,0:0:0:0:0:0,0,2021240,0,4273643191
202125,High Sea Rover's Coat,High Sea Rover's Coat,7,21,0,0,0:0:147:273:0:200,0:0:0:10:0:0,0:100:50:0:0:0,2021250,200311,,202600,1200000,2030290,20,0,0:0:345:273:0:200,0,2021250,0,2871272493
202126,Hella Hungry Meat Suit,Hella Hungry Meat Suit,7,21,0,0,1000:0:155:273:0:99,5:5:5:5:0:0,0:0:0:0:100:0,2021260,200101,,202630,1200000,2030296,20,0,1000:0:155:471:0:99,0,2021260,0,1151007762
202127,Ed's Coat [+],Ed's Coat [+],7,21,0,0,0:80:118:223:0:167,0:0:0:0:0:0,0:50:50:0:0:0,2021270,500510,,202650,1200000,2030307,20,5,0:80:158:223:0:167,0,2021270,0,2697819764
202128,Roy's Uniform [+],Roy's Uniform [+],7,21,0,0,0:80:0:252:129:161,0:0:10:0:0:0,0:0:0:0:0:0,2021280,500530,,202660,1200000,2030308,20,5,0:80:0:252:169:161,0,2021280,0,4271271600
202129,Invoksuit Falnas,Invoksuit Falnas,7,21,0,0,0:60:0:181:153:152,0:0:0:0:5:0,0:0:0:100:0:0,2021290,100690,,202770,1200000,2030414,0,0,0:0:0:0:0:0,0,2021290,0,1156985934
202130,Worldbane Suit Sharna,Worldbane Suit Sharna,7,21,0,0,500:0:110:273:110:151,10:0:0:0:0:0,0:0:0:0:0:0,2021300,100250,,202800,1200000,2030425,20,0,500:0:308:273:308:151,0,2021300,0,3454318781
203001,Traveler's Robe,Traveler's Robe,1,22,0,0,0:0:0:6:0:22,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,200390,1200000,2000068,40,0,0:0:0:6:0:121,0,2030010,0,1031612970
203002,Sorcerer's Garments,Sorcerer's Garments,2,22,0,0,0:10:0:15:12:26,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,200400,1200000,2000069,0,0,0:10:0:15:12:26,0,2030020,0,2288793835
203003,Coat of the Sage,Coat of the Sage,3,22,0,0,0:0:0:24:22:53,0:0:0:0:0:0,0:0:0:0:0:0,2030030,0,,200410,1200000,2000070,40,0,0:0:0:24:121:53,0,2030030,0,352333437
203004,Ocean Wind Garb,Ocean Wind Garb,3,22,0,0,0:0:0:34:0:53,0:5:0:0:0:0,0:0:0:0:0:0,0,0,,200420,1200000,2000071,40,0,0:0:0:34:0:152,0,2030040,0,2670307137
203005,Magical Robe,Magical Robe,4,22,0,0,0:15:0:51:43:75,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,200430,1200000,2000072,40,0,0:15:0:51:43:174,0,2030050,0,1661816755
203006,Coat of Light,Coat of Light,4,22,0,0,0:10:0:59:0:93,0:0:0:0:0:10,0:0:0:0:50:0,0,0,,200440,1200000,2000289,40,0,0:10:0:158:0:93,0,2030060,0,1775658606
203007,Dryad's Wear,Dryad's Wear,4,22,0,0,0:0:0:0:71:125,0:0:10:0:0:0,0:0:0:0:0:0,0,0,,200450,1200000,2000290,40,0,0:0:0:0:170:125,0,2030070,0,1434502712
203008,Garment of the Earth,Garment of the Earth,4,22,0,0,0:0:0:68:30:99,0:0:0:0:0:0,0:0:0:0:0:0,2030080,0,,200460,1200000,2000381,0,0,0:0:0:68:30:99,0,2030080,0,2441821934
203009,The Divine Law of Caltia Roun,The Divine Law of Caltia Roun,6,22,0,0,0:30:0:84:0:215,0:0:0:0:10:0,0:0:0:0:0:0,2030090,0,,200470,1200000,2000073,40,0,0:30:0:183:0:215,0,2030090,0,693202632
203010,Shrine Maiden Apparel,Shrine Maiden Apparel,4,22,2,0,0:0:0:57:0:112,0:0:0:0:0:0,0:0:0:0:0:0,2030100,0,,200480,1200000,2000382,0,0,0:0:0:57:0:112,0,2030100,0,1162970740
203011,Robes of the Pope,Robes of the Pope,4,22,0,0,0:0:0:44:52:94,0:0:0:0:-20:10,0:0:0:0:0:0,2030110,0,,200490,1200000,2000383,0,0,0:0:0:44:52:94,0,2030110,0,2154447156
203012,Mysterious Regalia,Mysterious Regalia,4,22,0,0,0:0:0:77:0:126,0:0:0:0:0:0,0:0:0:0:0:0,2030120,0,,200500,1200000,2000384,0,0,0:0:0:77:0:126,0,2030120,0,1902941251
203013,Robe of Zeluen,Robe of Zeluen,5,22,0,0,0:20:0:43:80:148,0:0:0:0:10:0,0:0:0:0:0:50,0,0,,200530,1200000,2000333,40,0,0:20:0:43:179:148,0,2030130,0,1355826773
203014,Ancient Robe,Ancient Robe,5,22,0,0,0:10:0:0:0:119,0:0:0:0:-10:10,0:0:0:0:0:0,2003014,0,,200580,1200000,2000456,0,0,0:10:0:0:0:119,0,2030140,0,3727929438
203015,Celebratory Robe,Celebratory Robe,4,22,0,0,0:0:0:6:0:6,0:0:0:0:0:0,0:0:0:0:0:0,2030130,0,,200600,1200000,2000480,40,3,0:0:0:46:0:46,0,2030150,0,2672077742
203018,Holy Robe Sol Finne,Holy Robe Sol Finne,6,22,0,0,0:20:0:58:106:172,0:0:0:0:5:5,0:50:0:0:0:0,2030180,0,,200680,1200000,2000612,40,0,0:20:0:58:205:172,0,2030180,0,3385709472
203019,Phantom Coat,Phantom Coat,6,22,0,0,0:0:0:70:40:135,0:0:0:0:0:0,0:0:0:0:50:0,2030190,0,,200800,1200000,2000653,40,0,0:0:0:70:139:135,0,2030190,0,2357683243
203020,Frozen Garb Charze,Frozen Charze,5,22,0,0,0:0:0:92:0:109,0:0:0:0:0:0,0:0:0:0:0:0,2030200,0,,200850,1200000,2000686,40,0,0:0:0:92:0:208,0,2030200,0,1587926397
203021,Blue Princess Dress,Blue Princess Dress,5,22,2,2,0:30:0:54:0:132,10:0:0:-5:0:0,0:50:0:0:0:0,2030210,0,,200890,1200000,2000888,0,0,0:0:0:50:0:50,0,2030210,0,2189911475
203022,Mummy Suit,Mummy Suit,5,22,0,0,999:30:0:0:0:0,-20:0:0:0:0:0,0:0:0:0:0:0,2030220,0,,200900,1200000,2000889,0,0,0:0:0:50:0:50,0,2030220,0,121122667
203023,Aqua Mirage Attire,Aqua Mirage Attire,6,22,0,0,:50::75:104:181,10:5:0:-15:0:0,0:0:50:0:50:0,2030230,0,,200970,1200000,2000964,40,0,0:50:0:75:104:280,0,2030230,0,1799543475
203024,Spiritual Robe,Spiritual Robe,5,22,0,0,0:10:0:41:49:151,0:0:0:0:0:0,0:0:0:0:50:0,2030240,100280,,201040,1200000,2000994,40,0,0:10:0:41:49:250,0,2030240,0,1597950839
203025,Phantasmal Garb,Phantasmal Garb,4,22,0,0,0:5:0:39:30:113,0:0:0:0:0:0,0:0:0:0:0:0,2030250,0,,201050,1200000,2000995,0,0,0:0:0:0:0:0,0,2030250,0,769989617
203026,Garb of the Beast Emperor,Garb of the Beast Emperor,7,22,0,0,0:0:0:200:0:241,0:0:0:0:0:10,0:0:0:0:0:0,2030260,0,,201640,1200000,2010595,0,0,0:0:0:0:0:0,0,2030260,0,2848033488
203027,Seraph Dress,Seraph Dress,6,22,0,0,0:0:0:21:8:102,0:0:0:0:5:0,0:0:0:0:50:0,2030270,200211,,201080,1200000,2010039,40,2,0:20:0:41:48:162,0,2030270,0,2298642216
203028,Alb of Heaven,Alb of Heaven,5,22,0,0,300:10:0:20:41:113,0:0:0:0:5:0,0:0:0:0:50:0,2030280,0,,201090,1200000,2010040,0,0,0:0:0:0:0:0,0,2030280,0,1627211074
203029,V's Coat,V's Coat,5,22,0,0,0:0:0:97:62:146,0:0:0:0:0:0,0:50:0:0:0:0,2030290,500430,,201310,1200000,2010302,40,3,0:0:0:97:62:186,0,2030290,4000240,1203117611
203030,Ala Zeleste,Ala Zeleste,5,22,0,0,0:0:0:101:63:147,0:10:10:0:0:0,0:0:0:0:0:0,2030300,100041,,201420,1200000,2010336,40,0,0:0:0:101:63:246,0,2030300,0,1176575728
203031,Sage's Robe of Guidance,Sage's Robe of Guidance,5,22,0,0,0:0:0:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,201430,1200000,2010338,0,0,0:0:0:0:0:0,0,2030310,0,3629549733
203032,Aldanian Robe,Aldanian Robe,5,22,0,0,0:0:0:56:48:136,0:0:0:0:0:0,0:0:0:0:0:0,2030320,0,,201390,1200000,2010392,0,0,0:0:0:0:0:0,0,2030320,0,2027277510
